system:index,B11,B2,B2_log,B3,B3_log,B4,B8,B8A,BGR,MNDWI,NDWI,Name,VH,VV,VV_VH_ratio,month,poly_area_m2,s1_datetime_utc,s1_day_diff,s2_datetime_utc,s2_day_diff,sizeClass,waterType,.geo
00000000000000000f41,2725.0,1236.0,7.119635638826698,1616.0,7.387709239699853,1532.0,3028.0,3594.0,-0.13323983165033668,-0.255471089551838,-0.3040482342153212,56W10102020,-17.72388919663261,-8.108568786054848,9.61532041057776,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f42,1803.0,937.0,6.842683283305658,1254.0,7.134093721990315,984.0,3206.0,2643.0,-0.14468279317905852,-0.17958783114831933,-0.43766816133684566,56W10102020,-16.083014296123526,-8.924516016911438,7.158498279212088,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f43,2473.0,941.0,6.8469431406480785,1264.0,7.142036575497942,1048.0,2942.0,3165.0,-0.14648526070454185,-0.323521541256751,-0.39895387532121873,56W10102020,-17.107726183760047,-10.637008172261622,6.470718011498425,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f44,2476.0,1350.0,7.207859872173216,1510.0,7.319864930471222,1550.0,2796.0,3209.0,-0.05594405592449509,-0.24234821870488002,-0.2986530421972473,56W10102020,-22.6608237492728,-13.241731458158489,9.419092291114312,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f45,2613.0,1078.0,6.982862752396587,1346.0,7.204892510947615,1268.0,2740.0,2970.0,-0.11056105605999957,-0.32003031060368015,-0.3411649534162592,56W10102020,-17.259981634697617,-9.64334026790832,7.616641366789297,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f46,2549.0,1046.0,6.952728645580891,1310.0,7.177782416958556,1224.0,2466.0,2918.0,-0.11205432932425538,-0.3210676340188993,-0.3061440677155339,56W10102020,-18.97989706453769,-7.808407258944911,11.171489805592778,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bd9,590.0,841.0,6.734591661162009,1006.0,6.913737351653721,722.0,932.0,920.0,-0.08933405517632156,0.2606516289093661,0.03818369451074113,57W10102020,-21.69955861490372,-13.29326151868824,8.406297096215479,10,11138.455901030402,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bda,838.0,793.0,6.675823222895882,968.0,6.875232088309635,680.0,878.0,1298.0,-0.09937535485555062,0.07198228124474956,0.04875406281215923,57W10102020,-20.94679928493125,-15.688523842460718,5.258275442470531,10,11138.455901030402,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bdb,501.0,811.0,6.698268055348459,1017.0,6.9246123970318445,700.0,897.0,814.0,-0.11269146602150357,0.33992094839267395,0.06269592473213378,57W10102020,-23.9263840274185,-18.85411804159373,5.072265985824771,10,11138.455901030402,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bdc,635.0,866.0,6.763884909717169,1060.0,6.966024188049509,780.0,996.0,945.0,-0.10072689506711999,0.2507374629789159,0.031128404654120426,57W10102020,-26.493821474680605,-21.359498346405523,5.134323128275081,10,11138.455901030402,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
